market,funding_total_usd,status,country_code,funding_rounds,seed,venture,equity_crowdfunding,private_equity
Biotechnology,33500000,operating,USA,2,0,33500000,0,0
Software,40000,operating,IND,1,40000,0,0,0
Enterprise Software,2600000,operating,USA,1,0,2600000,0,0
Semiconductors,102373249,operating,GBR,5,0,15033479,0,0
Software,34700000,acquired,USA,4,0,34700000,0,0
Software,1265400,operating,GBR,1,0,1265400,0,0
Manufacturing,5039941,operating,USA,3,0,5039941,0,0
Health Care,5000000,operating,USA,1,0,5000000,0,0
Biotechnology,4848993,operating,USA,8,0,3574543,0,0
Health and Wellness,4200000,operating,CAN,1,0,4200000,0,0
Software,20000,operating,USA,1,0,0,0,0
E-Commerce,470000,operating,GBR,1,470000,0,0,0
Biotechnology,285000,operating,USA,1,0,285000,0,0
Biotechnology,1000000,operating,USA,1,0,1000000,0,0
Analytics,15000000,operating,USA,1,0,0,0,15000000
Biotechnology,3808280,operating,FRA,1,0,3808280,0,0
Health and Wellness,2183275,operating,USA,2,0,0,0,0
Semiconductors,15000000,operating,USA,1,0,15000000,0,0
Education,283734,operating,KOR,1,283734,0,0,0
Curated Web,2624000,operating,USA,2,0,124000,0,0
Advertising,20000000,operating,ITA,1,0,20000000,0,0
Games,150000,operating,HKG,1,0,150000,0,0
Enterprise Software,22250000,operating,USA,5,0,22250000,0,0
Finance,3084832,operating,CYM,1,0,3084832,0,0
Health Care,7000000,operating,ISR,1,0,0,0,7000000
Clean Technology,15000000,operating,USA,2,0,15000000,0,0
Mobile,26000000,operating,IND,3,0,26000000,0,0
Software,5124997,operating,USA,3,4074997,1050000,0,0
Hardware + Software,130000,operating,CHE,1,0,130000,0,0
Curated Web,500000,operating,,2,500000,0,0,0
Software,25000,operating,USA,1,0,0,0,0
Biotechnology,176475411,operating,DEU,5,0,176475411,0,0
Semiconductors,11892857,operating,USA,1,0,11892857,0,0
Biotechnology,6384353,operating,USA,1,0,0,0,6384353
Biotechnology,11700000,operating,USA,1,0,0,0,0
Biotechnology,700000,operating,AUS,1,0,700000,0,0
Biotechnology,13200000,operating,GBR,1,0,13200000,0,0
Biotechnology,8064000,operating,USA,5,0,629000,0,0
Biotechnology,150000,operating,USA,1,0,150000,0,0
Biotechnology,735000,operating,USA,3,300000,60000,0,0
Biotechnology,6080000,operating,USA,2,0,6080000,0,0
Biotechnology,6000000,operating,USA,1,0,6000000,0,0
Biotechnology,9000000,operating,USA,1,0,9000000,0,0
Health and Wellness,1120000,operating,USA,2,120000,1000000,0,0
Biotechnology,26000000,operating,USA,4,0,25000000,0,0
Biotechnology,1341116,acquired,USA,3,0,1341116,0,0
Biotechnology,3809487,operating,USA,7,0,0,0,0
Biotechnology,30000000,operating,USA,1,0,0,0,0
Biotechnology,6245999,,USA,4,0,6245999,0,0
Biotechnology,2450123,operating,USA,3,0,2450123,0,0
Biotechnology,40000,operating,CHL,1,40000,0,0,0
Biotechnology,15400000,operating,CAN,2,0,4200000,0,0
Biotechnology,763434,operating,USA,1,0,763434,0,0
Biotechnology,20000000,operating,USA,1,0,20000000,0,0
Biotechnology,2724458,operating,USA,2,0,2374458,0,0
Biotechnology,1980000,operating,USA,3,250000,0,0,0
Software,2082006,operating,USA,5,0,1282000,0,0
Mobile,2000000,operating,USA,1,0,2000000,0,0
Finance,6500000,operating,MYS,3,500000,6000000,0,0
Analytics,1800000,operating,USA,1,1800000,0,0,0
Software,4300000,operating,DNK,2,0,4300000,0,0
Software,35000,operating,USA,1,0,0,0,0
Advertising,3200000,operating,USA,1,0,3200000,0,0
Software,40000,operating,CHL,1,40000,0,0,0
Games,250000,acquired,USA,2,0,250000,0,0
Biotechnology,1200000,acquired,USA,1,0,1200000,0,0
Hardware + Software,490196,operating,CAN,1,0,0,0,0
Web Hosting,3020000,operating,CAN,1,0,3020000,0,0
Biotechnology,5000000,operating,USA,1,0,5000000,0,0
Health Care,3470389,operating,USA,4,0,3445389,0,0
Biotechnology,4000000,operating,GBR,1,0,4000000,0,0
Web Hosting,2000000,operating,ISR,1,0,2000000,0,0
Software,150000,acquired,BGR,1,150000,0,0,0
Biotechnology,3155000,operating,USA,2,0,3000000,0,0
Security,9000000,acquired,USA,2,1000000,8000000,0,0
Software,16845651,operating,GBR,1,0,16845651,0,0
Software,37000000,operating,USA,2,0,37000000,0,0
Health Care,6800000,operating,FRA,1,0,6800000,0,0
Software,10000000,closed,USA,1,0,10000000,0,0
Health Care,7655922,operating,DEU,3,0,7655922,0,0
Biotechnology,10100000,operating,FRA,1,0,10100000,0,0
Health and Wellness,21553000,operating,USA,4,0,21553000,0,0
Enterprise Software,25000000,acquired,USA,1,0,25000000,0,0
Software,3300000,operating,USA,1,0,3300000,0,0
Finance,504512,operating,ESP,3,504512,0,0,0
Mobile,120000,operating,USA,1,120000,0,0,0
Health Care,3003000,operating,USA,1,0,0,0,0
Software,10000000,operating,USA,1,0,10000000,0,0
Manufacturing,1246443,operating,GBR,2,759146,487297,0,0
Biotechnology,7946180,operating,USA,1,0,0,0,7946180
Security,23910000,operating,USA,2,0,23910000,0,0
Software,2000000,operating,USA,1,0,2000000,0,0
Finance,50000,acquired,USA,3,0,0,0,0
Software,663195,operating,USA,4,0,0,0,0
Biotechnology,7529000,operating,USA,5,0,7329000,0,0
Hardware + Software,1794902,operating,SWE,1,0,1794902,0,0
Manufacturing,27444900,operating,,1,0,27444900,0,0
Biotechnology,22000000,operating,USA,2,0,22000000,0,0
Social Media,29000000,operating,USA,4,0,28000000,0,0
Hardware + Software,516160,operating,IRL,1,0,516160,0,0
Mobile,5639000,acquired,CAN,2,0,5639000,0,0
Biotechnology,271199,operating,NLD,1,0,271199,0,0
Advertising,583000,operating,JPN,1,0,583000,0,0
Mobile,1627780,operating,CHN,1,0,1627780,0,0
Software,1700000,operating,USA,1,0,1700000,0,0
Games,15280000,closed,GBR,1,0,15280000,0,0
Finance,10180000,operating,BEL,1,0,10180000,0,0
Curated Web,32500,operating,USA,1,32500,0,0,0
Advertising,17000000,operating,USA,3,0,16000000,0,0
Software,160000,operating,ISR,1,0,0,0,0
Health and Wellness,4710000,operating,USA,1,0,0,0,4710000
Education,22000,operating,BRA,1,0,0,0,0
Biotechnology,2492429,operating,ESP,1,0,2492429,0,0
Enterprise Software,2500000,operating,USA,1,0,2500000,0,0
Health Care,450000,operating,USA,2,0,0,0,0
Biotechnology,984913,operating,GBR,1,0,984913,0,0
Manufacturing,2587000,operating,IND,1,0,2587000,0,0
Biotechnology,465854,operating,USA,2,0,155854,0,0
Biotechnology,8999998,operating,USA,2,0,8999998,0,0
Software,5022916,operating,USA,3,0,5022916,0,0
Enterprise Software,2255925,operating,SWE,2,0,2255925,0,0
Enterprise Software,500000,closed,USA,1,500000,0,0,0
Biotechnology,20000000,operating,USA,3,0,20000000,0,0
Health Care,4700000,operating,USA,1,0,4700000,0,0
Hardware + Software,745000,operating,USA,3,745000,0,0,0
Software,160000,operating,IND,1,0,0,0,0
Enterprise Software,59700000,operating,USA,3,0,59700000,0,0
Biotechnology,1032500,operating,USA,1,0,0,0,0
Biotechnology,64940000,acquired,USA,3,0,64500000,0,0
Biotechnology,20596287,closed,USA,3,0,20596287,0,0
Web Hosting,1049336,operating,SWE,1,0,0,0,0
Hardware + Software,659000,operating,DEU,1,0,659000,0,0
Social Media,40000,operating,USA,1,40000,0,0,0
Software,20943220,operating,USA,5,0,20943220,0,0
Software,500000,,USA,1,500000,0,0,0
Analytics,3001250,operating,USA,3,0,2501250,0,0
Biotechnology,30000000,operating,USA,1,0,30000000,0,0
E-Commerce,750000,operating,USA,1,0,750000,0,0
Software,7300000,acquired,USA,1,0,7300000,0,0
Biotechnology,5700000,operating,,1,0,5700000,0,0
Games,1350000,operating,POL,3,1000000,350000,0,0
Health Care,5119660,operating,USA,2,0,1860000,0,0
Biotechnology,1400000,operating,CAN,1,0,1400000,0,0
Health Care,8800000,operating,USA,1,0,8800000,0,0
Curated Web,12999999,operating,USA,8,0,11199999,0,0
Software,480500,operating,USA,3,0,175500,0,0
Enterprise Software,7000000,operating,USA,1,0,7000000,0,0
Biotechnology,31319064,operating,SWE,2,0,0,0,31319064
E-Commerce,19000000,operating,IND,2,0,19000000,0,0
Curated Web,1320000,operating,USA,2,320000,0,0,0
Curated Web,74800000,operating,IND,2,0,74800000,0,0
Finance,7500000,operating,IND,1,0,7500000,0,0
Clean Technology,16000000,operating,CYM,1,0,16000000,0,0
Software,6000000,acquired,USA,1,0,6000000,0,0
Semiconductors,6000000,operating,,1,0,6000000,0,0
Finance,56500000,operating,USA,5,1500000,55000000,0,0
Clean Technology,200000,operating,USA,1,0,200000,0,0
Biotechnology,782000,operating,USA,2,0,782000,0,0
Software,10348250,operating,USA,2,0,10348250,0,0
Security,3795746,operating,USA,6,0,1669850,0,0
Software,1217000,operating,USA,3,1217000,0,0,0
Biotechnology,4434843,operating,USA,4,0,3784843,0,0
Enterprise Software,6447280,acquired,ESP,3,0,6447280,0,0
Software,1000000,operating,IND,1,0,1000000,0,0
Advertising,2835000,operating,USA,5,0,1620000,0,0
E-Commerce,17250000,operating,CAN,4,0,17250000,0,0
Clean Technology,3900000,operating,USA,3,0,3900000,0,0
Software,62500,operating,USA,1,0,0,0,0
Games,5000000,operating,USA,1,0,5000000,0,0
Manufacturing,1737720,operating,ESP,1,0,0,0,0
Curated Web,8500000,operating,USA,2,0,8500000,0,0
Social Media,1000000,operating,IND,1,0,0,0,0
Semiconductors,28049999,operating,USA,3,0,28049999,0,0
Social Media,81088,operating,GBR,1,0,0,81088,0
Clean Technology,4945644,operating,USA,3,0,4945644,0,0
Advertising,400000,operating,USA,1,0,400000,0,0
Software,25500100,closed,USA,3,0,25500100,0,0
Hardware + Software,5765000,closed,BEL,3,0,5765000,0,0
E-Commerce,5000000,operating,SWE,1,0,0,0,0
Web Hosting,13778940,operating,,1,0,13778940,0,0
Biotechnology,62564876,operating,USA,4,0,62564876,0,0
Games,129930,operating,ESP,1,129930,0,0,0
Health Care,310000,operating,,2,310000,0,0,0
Software,100000,operating,USA,2,0,100000,0,0
Games,20000,operating,USA,1,20000,0,0,0
Web Hosting,630000,closed,ISR,2,380000,0,0,0
Software,2959000,operating,USA,3,0,1884000,0,0
Finance,2750000,operating,FRA,1,0,2750000,0,0
Software,30000000,closed,USA,2,0,30000000,0,0
Software,1250000,operating,USA,3,0,1250000,0,0
Clean Technology,147863878,acquired,USA,11,0,86600000,0,0
Enterprise Software,3227610,operating,USA,1,0,3227610,0,0
Software,19069999,operating,USA,5,0,19069999,0,0
Software,24000000,operating,USA,3,2000000,22000000,0,0
Clean Technology,85325657,operating,USA,8,0,49000000,0,34700000
Curated Web,500000,operating,PHL,1,500000,0,0,0
Software,2500000,,ISR,1,0,0,0,0
Biotechnology,156040191,operating,USA,3,0,77500000,0,78540191
Social Media,952380,operating,,1,952380,0,0,0
Clean Technology,9905200,operating,USA,4,0,3905200,0,0
Health and Wellness,37972639,operating,GBR,1,0,37972639,0,0
Analytics,30000000,operating,USA,1,0,30000000,0,0
Finance,170000,operating,USA,2,170000,0,0,0
Software,50000,operating,USA,1,0,0,0,0
Biotechnology,19174043,operating,USA,5,969043,17000000,0,0
Social Media,7000000,closed,USA,2,0,7000000,0,0
Analytics,21000000,operating,CAN,3,0,21000000,0,0
Software,5650000,acquired,USA,6,0,2200000,0,0
Software,457000,closed,GBR,2,0,457000,0,0
Software,20000,operating,IND,1,20000,0,0,0
Advertising,2500000,operating,USA,2,0,2500000,0,0
Enterprise Software,3000000,acquired,USA,1,0,3000000,0,0
Software,4470000,operating,,1,0,4470000,0,0
Software,19661688,operating,,6,0,17411688,0,0
Software,20514852,operating,USA,3,0,20514852,0,0
Software,454575,operating,GBR,1,0,454575,0,0
Biotechnology,2541792,operating,USA,3,0,1325000,0,0
Enterprise Software,6000000,acquired,USA,1,0,6000000,0,0
Enterprise Software,1855000,operating,USA,2,0,1855000,0,0
Software,500000,operating,USA,1,0,500000,0,0
Finance,1000000,acquired,USA,1,0,1000000,0,0
Software,2500000,operating,USA,1,0,0,0,0
Advertising,1500000,acquired,USA,1,0,1500000,0,0
Biotechnology,9155000,operating,USA,4,3485000,5000000,0,0
Advertising,1000000,operating,USA,1,0,1000000,0,0
Enterprise Software,10000000,operating,GBR,1,0,10000000,0,0
Software,200000,operating,JPN,1,200000,0,0,0
Software,5000000,operating,USA,1,0,5000000,0,0
Software,340000,operating,CHN,1,0,340000,0,0
Enterprise Software,62449384,acquired,,2,0,147010,0,0
Curated Web,305000,operating,ARG,2,5000,300000,0,0
Hardware + Software,39900,operating,USA,2,0,39900,0,0
Health Care,91625000,operating,USA,6,0,55100000,0,25000000
Software,24800000,operating,IND,1,0,24800000,0,0
Security,6760000,closed,USA,2,0,4000000,0,0
Clean Technology,10600000,operating,USA,1,0,10600000,0,0
Curated Web,100000,operating,USA,1,0,0,0,0
Health and Wellness,4380002,operating,USA,2,0,4380002,0,0
Health and Wellness,200000,operating,USA,1,0,200000,0,0
Software,500000,operating,USA,1,0,500000,0,0
Biotechnology,2201920,operating,BRA,1,0,2201920,0,0
Education,100000,operating,FRA,1,0,0,0,0
Hardware + Software,8280000,operating,FRA,1,0,8280000,0,0
Biotechnology,15400000,acquired,USA,1,0,15400000,0,0
Finance,8400000,operating,USA,1,0,0,0,8400000
Biotechnology,30000000,operating,USA,1,0,30000000,0,0
Software,77000,operating,USA,2,77000,0,0,0
Health and Wellness,1155000,acquired,USA,2,485000,0,0,0
Biotechnology,23000000,operating,USA,1,0,23000000,0,0
Biotechnology,1890000,operating,GBR,1,0,1890000,0,0
Clean Technology,4000000,operating,USA,1,0,4000000,0,0
Biotechnology,26500000,closed,CAN,2,0,26500000,0,0
Software,4706640,operating,IRL,2,0,4706640,0,0
Software,541851,operating,USA,1,0,541851,0,0
Health Care,31000000,acquired,USA,2,0,31000000,0,0
Biotechnology,6533492,operating,GBR,1,0,6533492,0,0
E-Commerce,1760000,operating,CHN,1,0,1760000,0,0
Software,20000,operating,USA,2,20000,0,0,0
E-Commerce,390000,operating,USA,2,0,390000,0,0
Enterprise Software,14400000,acquired,USA,2,0,14400000,0,0
Education,15000,operating,CAN,1,0,0,15000,0
Web Hosting,22400000,acquired,USA,3,0,22400000,0,0
Biotechnology,350231,operating,USA,1,350231,0,0,0
Software,6440000,operating,,1,0,6440000,0,0
Enterprise Software,35856605,acquired,USA,5,0,35856605,0,0
Enterprise Software,7000000,operating,USA,2,0,7000000,0,0
E-Commerce,10000000,operating,CHN,1,0,10000000,0,0
Software,383000,operating,USA,2,0,230000,0,0
Mobile,220600000,operating,USA,5,0,220100000,0,0
Enterprise Software,1251000,operating,USA,2,0,1251000,0,0
E-Commerce,500000,operating,RUS,1,500000,0,0,0
Advertising,5000000,operating,CHN,1,0,5000000,0,0
Hardware + Software,4880000,operating,USA,1,0,4880000,0,0
Biotechnology,94111425,operating,FRA,2,0,0,0,26117980
Biotechnology,4900000,operating,,1,0,4900000,0,0
Advertising,14000000,operating,USA,3,0,14000000,0,0
E-Commerce,500000,operating,USA,1,500000,0,0,0
Social Media,1000000,operating,USA,1,0,0,0,0
Biotechnology,9400000,operating,USA,1,0,9400000,0,0
Mobile,20000000,operating,USA,3,0,18000000,0,0
Hardware + Software,13504564,closed,USA,1,0,13504564,0,0
Biotechnology,2000000,operating,USA,1,0,0,0,0
Curated Web,185000,operating,USA,1,185000,0,0,0
Games,398000,operating,SWE,1,0,398000,0,0
Biotechnology,22600031,operating,USA,7,0,0,0,0
Biotechnology,6500000,operating,USA,1,0,6500000,0,0
Manufacturing,20000000,operating,CHN,3,0,20000000,0,0
Biotechnology,9560000,,BEL,1,0,9560000,0,0
Enterprise Software,100000,operating,CAN,1,100000,0,0,0
Semiconductors,22346760,operating,DEU,2,0,22346760,0,0
Software,5000000,operating,SWE,1,0,5000000,0,0
Security,5230000,operating,DEU,1,0,5230000,0,0
Security,25000,operating,USA,1,25000,0,0,0
Semiconductors,15331225,operating,USA,5,0,13431225,0,0
Biotechnology,43000000,acquired,USA,3,0,23000000,0,0
E-Commerce,385980,operating,FIN,1,0,385980,0,0
Enterprise Software,23734059,operating,USA,6,0,20734043,0,0
Clean Technology,19610000,operating,,3,0,19610000,0,0
Hardware + Software,28750000,acquired,USA,1,0,28750000,0,0
Semiconductors,10994000,operating,FRA,2,0,10994000,0,0
Biotechnology,10968450,operating,AUT,1,0,10968450,0,0
Semiconductors,100000,operating,USA,1,0,0,0,0
E-Commerce,4000000,operating,USA,1,0,4000000,0,0
Semiconductors,6220000,operating,USA,1,0,6220000,0,0
Games,35000,operating,USA,1,0,0,0,0
Health Care,100000,operating,USA,2,100000,0,0,0
Health and Wellness,3929516,operating,USA,4,0,3679516,0,0
Clean Technology,15500000,operating,USA,1,0,15500000,0,0
Software,1000000,operating,USA,1,1000000,0,0,0
Web Hosting,1052000,operating,DEU,2,0,1052000,0,0
Biotechnology,70000249,operating,USA,1,0,0,0,70000249
Biotechnology,100000,operating,USA,1,0,100000,0,0
Biotechnology,20166221,operating,USA,5,0,18412806,0,0
E-Commerce,250000,operating,USA,1,0,250000,0,0
Biotechnology,1538600,operating,USA,1,0,1538600,0,0
Biotechnology,1271255,operating,USA,2,0,1271255,0,0
Software,2690000,operating,USA,1,0,2690000,0,0
Health and Wellness,20600000,operating,USA,2,0,20600000,0,0
Semiconductors,72000000,operating,USA,4,0,72000000,0,0
Health Care,18000000,acquired,USA,1,0,18000000,0,0
Software,640000,operating,USA,1,0,640000,0,0
Hardware + Software,1250000,operating,USA,1,0,1250000,0,0
Health Care,13106945,operating,CAN,3,0,13106945,0,0
Clean Technology,40000,operating,,1,40000,0,0,0
Advertising,1790000,acquired,USA,1,0,1790000,0,0
Enterprise Software,1900000,acquired,USA,1,0,1900000,0,0
Hardware + Software,1150000,operating,USA,2,0,0,0,0
Biotechnology,25000000,operating,CHN,1,0,25000000,0,0
E-Commerce,289000,operating,GBR,1,289000,0,0,0
Clean Technology,987056,operating,GBR,1,0,987056,0,0
Software,25000,operating,USA,1,0,25000,0,0
Finance,1600000,operating,IND,1,0,1600000,0,0
Biotechnology,1596968,operating,USA,3,0,1072300,0,0
Clean Technology,40000,operating,CHL,1,40000,0,0,0
Health and Wellness,3800000,operating,USA,2,0,2000000,0,0
Health Care,29645996,operating,USA,2,0,29645996,0,0
Biotechnology,30600000,operating,USA,2,0,23600000,0,0
Biotechnology,23158800,operating,FRA,1,0,23158800,0,0
Software,4000022,operating,USA,1,0,4000022,0,0
Biotechnology,63300000,,USA,1,0,0,0,0
Health Care,920000,operating,USA,1,0,0,0,0
Mobile,1845000,operating,USA,1,1845000,0,0,0
Clean Technology,3831975,operating,USA,3,0,3831975,0,0
Finance,89877,,CHL,2,89877,0,0,0
Web Hosting,52100000,operating,USA,2,0,52100000,0,0
Semiconductors,27105665,operating,USA,3,0,27105665,0,0
Advertising,1507400,closed,ITA,1,0,1507400,0,0
Social Media,350000,operating,TUR,2,0,0,0,0
E-Commerce,1250000,operating,USA,1,1250000,0,0,0
Manufacturing,13160000,operating,USA,3,1160000,12000000,0,0
Hardware + Software,3130697,operating,USA,3,0,3130697,0,0
Health Care,205000,operating,BRA,3,205000,0,0,0
Biotechnology,510000,operating,USA,1,0,510000,0,0
Software,200000,operating,,1,200000,0,0,0
Health Care,597001,operating,USA,2,597001,0,0,0
Software,765203,operating,GBR,1,0,0,0,0
Software,314000,operating,USA,1,0,314000,0,0
Software,50000,operating,USA,1,0,0,0,0
Education,2138810,operating,GBR,4,103724,1623086,0,0
Finance,4500000,operating,CAN,1,0,0,0,0
Education,488140,operating,KOR,1,488140,0,0,0
E-Commerce,66593,operating,,2,66593,0,0,0
Advertising,1286600,operating,,1,0,1286600,0,0
Biotechnology,1100000,operating,,1,0,1100000,0,0
Software,500000,operating,USA,2,100000,400000,0,0
Software,94734880,operating,FRA,4,0,94734880,0,0
E-Commerce,320000,operating,USA,1,320000,0,0,0
Curated Web,8500000,acquired,USA,1,0,8500000,0,0
Finance,40000,operating,CHL,1,40000,0,0,0
Education,5750000,operating,USA,3,0,5750000,0,0
Software,2300000,operating,USA,2,0,1000000,0,0
Biotechnology,1500000,operating,USA,1,0,0,0,0
Curated Web,3000000,operating,USA,2,0,3000000,0,0
Security,6000000,operating,ISR,1,0,6000000,0,0
Software,13000000,operating,USA,2,0,13000000,0,0
Social Media,4500000,operating,USA,3,500000,4000000,0,0
Biotechnology,6000000,operating,USA,2,0,6000000,0,0
Analytics,4300000,acquired,USA,1,0,4300000,0,0
Analytics,27000000,operating,USA,4,1000000,26000000,0,0
Biotechnology,250000,operating,USA,1,0,250000,0,0
Semiconductors,20063363,operating,USA,2,0,18000000,0,0
Health Care,2290612,operating,,4,0,1060000,0,0
Biotechnology,24568730,operating,USA,2,0,0,0,22187064
Mobile,25952539,operating,USA,6,0,14002539,0,11950000
Mobile,100000,operating,COL,1,0,0,0,0
Advertising,3207612,operating,GBR,1,0,3207612,0,0
Biotechnology,100000000,operating,USA,1,0,0,0,0
Software,43823,operating,KOR,1,0,0,0,0
Biotechnology,642536,operating,USA,1,0,642536,0,0
Health Care,13881227,acquired,USA,2,0,11000000,0,0
Curated Web,3721004,operating,USA,4,0,2901004,0,0
Biotechnology,3840000,operating,CHE,2,0,3840000,0,0
Biotechnology,258625546,operating,USA,2,0,258625546,0,0
E-Commerce,11470000,operating,FRA,2,0,11470000,0,0
Finance,500000,operating,USA,1,500000,0,0,0
Health Care,57000000,operating,USA,2,0,57000000,0,0
